"sp","body_mass_median","litter_clutch_size","hab_breadth","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto"
"Pterocles_exustus",197.405,3,5,1,0,0,0,0,0,0,0,9,0
"Pterocles_gutturalis",338.5,3,9,0,0,0,0,0,0,0,0,10,0
"Pterocles_indicus",185.48,2.7,4,1,0,0,0,0,0,0,0,6,3
"Pterocles_lichtensteinii",216.55,2.45,6,0,0,0,0,0,0,0,0,10,0
"Pterocles_namaqua",176.75,3,3,1,0,0,0,0,0,0,0,9,0
"Pterocles_orientalis",405.185,2.76,5,0,0,0,0,0,0,0,0,10,0
"Pterocles_personatus",244.5,3,5,0,0,0,0,0,0,0,0,10,0
"Pterocles_quadricinctus",179.44,2.55,4,0,0,0,0,0,0,0,0,10,0
"Pterocles_senegallus",263.43,2.74,4,0,0,0,0,0,0,0,0,10,0
"Pterodroma_alba",259,1,4,9,0,0,1,0,0,0,0,0,0
"Pterodroma_arminjoniana",388.875,NA,4,10,0,0,0,0,0,0,0,0,0
"Pterodroma_atrata",394,NA,3,10,0,0,0,0,0,0,0,0,0
"Pterodroma_axillaris",165,NA,4,5,0,0,5,0,0,0,0,0,0
"Pterodroma_baraui",393.75,1,4,8,0,0,2,0,0,0,0,0,0
"Pterodroma_brevipes",147.275,1,3,8,0,0,2,0,0,0,0,0,0
"Pterodroma_cahow",246,1,3,9,0,0,1,0,0,0,0,0,0
"Pterodroma_cervicalis",441.245,1,4,10,0,0,0,0,0,0,0,0,0
"Pterodroma_cookii",184.455,1,3,8,0,0,2,0,0,0,0,0,0
"Pterodroma_defilippiana",172.125,NA,4,8,0,0,2,0,0,0,0,0,0
"Pterodroma_deserta",311.5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pterodroma_externa",428.5,1,4,5,0,0,5,0,0,0,0,0,0
"Pterodroma_feae",311.25,1,4,5,0,0,5,0,0,0,0,0,0
"Pterodroma_gouldi",330.39234375,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pterodroma_hasitata",278,NA,3,5,0,0,5,0,0,0,0,0,0
"Pterodroma_heraldica",383.75,NA,11,10,0,0,0,0,0,0,0,0,0
"Pterodroma_hypoleuca",177,1,10,2,0,0,8,0,0,0,0,0,0
"Pterodroma_incerta",526.1,1,3,8,0,0,2,0,0,0,0,0,0
"Pterodroma_inexpectata",316.6375,1,13,5,0,0,5,0,0,0,0,0,0
"Pterodroma_lessonii",703,1,11,9,0,0,1,0,0,0,0,0,0
"Pterodroma_leucoptera",147.275,1,3,8,0,0,2,0,0,0,0,0,0
"Pterodroma_longirostris",143,NA,4,8,0,0,2,0,0,0,0,0,0
"Pterodroma_macroptera",555.14,1,10,8,0,0,2,0,0,0,0,0,0
"Pterodroma_madeira",242.275,1,3,8,0,0,2,0,0,0,0,0,0
"Pterodroma_magentae",465,NA,10,10,0,0,0,0,0,0,0,0,0
"Pterodroma_mollis",312,1,10,9,0,0,1,0,0,0,0,0,0
"Pterodroma_neglecta",495.75,1,10,10,0,0,0,0,0,0,0,0,0
"Pterodroma_nigripennis",172.2625,1,11,8,0,0,2,0,0,0,0,0,0
"Pterodroma_phaeopygia",412.91,1,11,5,0,0,5,0,0,0,0,0,0
"Pterodroma_pycrofti",159,NA,5,10,0,0,0,0,0,0,0,0,0
"Pterodroma_sandwichensis",412.91,1,5,5,0,0,5,0,0,0,0,0,0
"Pterodroma_solandri",469.82,NA,3,7,0,0,3,0,0,0,0,0,0
"Pterodroma_ultima",357.75,NA,10,10,0,0,0,0,0,0,0,0,0
"Pteroglossus_aracari",255.955,2.9,4,2,0,0,0,0,0,8,0,0,0
"Pteroglossus_azara",148.85,2.9,9,1,0,0,0,0,0,9,0,0,0
"Pteroglossus_bailloni",146.875,3,2,0,0,0,0,1,0,9,0,0,0
"Pteroglossus_beauharnaesii",215.955,NA,2,0,2,0,0,0,0,8,0,0,0
"Pteroglossus_bitorquatus",142.75,NA,3,1,0,0,0,1,0,8,0,0,0
"Pteroglossus_castanotis",258.1075,2,7,1,1,0,0,0,0,6,0,1,1
"Pteroglossus_erythropygius",203,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pteroglossus_frantzii",234.75,3,1,1,1,0,0,0,0,8,0,0,0
"Pteroglossus_humboldti",197.223653846154,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pteroglossus_inscriptus",130.035,2.9,5,0,2,0,0,0,0,8,0,0,0
"Pteroglossus_pluricinctus",258.22,NA,2,4,0,0,0,0,0,6,0,0,0
"Pteroglossus_sanguineus",226.5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pteroglossus_sturmii",197.223653846154,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pteroglossus_torquatus",206.41,3,5,1,1,1,0,0,0,7,0,0,0
"Pteroglossus_viridis",136.5,2.9,4,0,0,0,0,0,0,10,0,0,0
"Pteromys_momonga",224.605,3,1,1,0,0,0,0,0,3,0,3,3
"Pteromys_volans",143.09,2.55,3,1,0,0,0,0,0,3,0,3,3
"Pteromyscus_pulverulentus",251.3,1.285,2,0,0,0,0,0,0,3,0,2,5
"Pteronetta_hartlaubii",836,9,5,8,0,0,0,0,0,0,0,1,1
"Pteronotus_davyi",9.4,0.9925,3,10,0,0,0,0,0,0,0,0,0
"Pteronotus_gymnonotus",13.6,0.98,5,10,0,0,0,0,0,0,0,0,0
"Pteronotus_macleayii",11.268,1,1,10,0,0,0,0,0,0,0,0,0
"Pteronotus_paraguanensis",19.395,0.9925,2,10,0,0,0,0,0,0,0,0,0
"Pteronotus_parnellii",19.59,0.9925,3,10,0,0,0,0,0,0,0,0,0
"Pteronotus_personatus",8.71,0.98,4,10,0,0,0,0,0,0,0,0,0
"Pteronotus_quadridens",5.27,1.21,1,10,0,0,0,0,0,0,0,0,0
"Pteronura_brasiliensis",24000,2.03,6,4,0,0,6,0,0,0,0,0,0
"Pterophanes_cyanopterus",9.575,2,3,1,0,0,0,0,0,0,9,0,0
"Pteroptochos_castaneus",161.29,2,3,7,0,0,0,0,0,0,0,3,0
"Pteroptochos_megapodius",113,2,2,8,0,0,0,0,0,1,0,1,0
"Pteroptochos_tarnii",146.625,2,5,8,0,0,0,0,0,1,0,1,0
"Pteropus_admiralitatum",306.46,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_aldabrensis",310.29,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_alecto",641.115,1.05,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_anetianus",397.22,0.98,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_aruensis",452.5545,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_caniceps",525.12,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_capistratus",350.02725,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_chrysoproctus",730.19,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_cognatus",448.535,0.99,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_conspicillatus",760.71,1,5,0,0,0,0,0,0,10,0,0,0
"Pteropus_dasymallus",463.43,1,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_faunulus",344.76,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_fundatus",210.67,NA,4,0,0,0,0,0,0,10,0,0,0
"Pteropus_giganteus",824.85,0.9925,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_gilliardorum",406.94,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_griseus",360.77725,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_howensis",232.92,0.98,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_hypomelanus",435.61,1,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_intermedius",452.5545,1,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_keyensis",452.5545,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_leucopterus",343.81,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_livingstonii",734.27,1,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_lombocensis",256.15,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_lylei",318.225,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_macrotis",365.99,1,8,0,0,0,0,0,0,10,0,0,0
"Pteropus_mahaganus",297.28,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_mariannus",458.58,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_melanopogon",874.940000000001,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_melanotus",418.05,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_molossinus",284.21,1,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_neohibernicus",1017.37,1,6,0,0,0,0,0,0,10,0,0,0
"Pteropus_niger",465.365,1,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_nitendiensis",275.56,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_ocularis",228.76,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_ornatus",336.25,0.98,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_pelewensis",361.25,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_personatus",130.84,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_pohlei",352.75,NA,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_poliocephalus",702.78,1,5,0,0,0,0,0,0,10,0,0,0
"Pteropus_pselaphon",321.49,0.98,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_pumilus",184.05,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_rayneri",661.28,0.99,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_rennelli",452.5545,0.99,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_rodricensis",256.17,1,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_rufus",452.5545,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_samoensis",309.99,1,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_scapulatus",380.35,1,7,0,0,0,0,0,0,10,0,0,0
"Pteropus_seychellensis",492.2,1,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_speciosus",344.76,NA,NA,0,0,0,0,0,0,10,0,0,0
"Pteropus_temminckii",406.90225,NA,1,0,0,0,0,0,0,10,0,0,0
"Pteropus_tonganus",510.045,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_ualanus",452.5545,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_vampyrus",944.685,0.995,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_vetulus",151.54,NA,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_voeltzkowi",542.4,1,2,0,0,0,0,0,0,10,0,0,0
"Pteropus_woodfordi",122.67,1,3,0,0,0,0,0,0,10,0,0,0
"Pteropus_yapensis",374.08,NA,NA,0,0,0,0,0,0,10,0,0,0
"Pteruthius_aenobarbus",27.4,NA,2,8,0,0,0,0,0,2,0,0,0
"Pteruthius_flaviscapis",38.835,NA,2,7,0,0,0,0,0,2,0,1,0
"Pteruthius_melanotis",13.35,NA,1,10,0,0,0,0,0,0,0,0,0
"Pteruthius_rufiventer",43.75,NA,1,10,0,0,0,0,0,0,0,0,0
"Pteruthius_xanthochlorus",14.4,NA,1,6,0,0,0,0,0,2,0,2,0
"Ptilinopus_alligator",120.045135135135,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_arcanus",118.52,NA,1,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_aurantiifrons",153.125,1,4,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_chalcurus",101.51,NA,1,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_chrysogaster",120.045135135135,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_cinctus",310.25,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_coralensis",83.87,NA,2,7,0,0,0,3,0,0,0,0,0
"Ptilinopus_coronulatus",77.45,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_dohertyi",118.52,NA,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_dupetithouarsii",99.745,NA,3,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_eugeniae",113.4375,NA,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_fasciatus",120.045135135135,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_gestroi",120.045135135135,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_granulifrons",118.52,NA,3,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_greyi",83.5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_hernsheimi",120.045135135135,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_huttoni",130,NA,2,1,0,0,0,0,0,8,0,0,1
"Ptilinopus_hyogastrus",130.76,NA,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_insolitus",125.745,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_insularis",103.75,NA,1,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_iozonus",114,1,5,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_melanospilus",92,1,7,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_monacha",85.9,NA,3,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_nainus",47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_ornatus",163.125,NA,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_pelewensis",93,NA,3,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_perlatus",210,1,1,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_perousii",93.5,1.4,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_ponapensis",120.045135135135,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_porphyraceus",104.1,1.4,5,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_porphyreus",168,NA,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_pulchellus",71.5,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_purpuratus",94.5875,NA,1,0,0,0,0,0,0,9,0,0,1
"Ptilinopus_rarotongensis",118.52,NA,1,1,0,0,0,0,0,9,0,0,0
"Ptilinopus_regina",100.4225,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_richardsii",103.9025,NA,1,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_rivoli",149,2,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_roseicapilla",90.8,NA,4,0,0,0,0,0,0,9,0,0,1
"Ptilinopus_solomonensis",109.09,1,4,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_speciosus",120.045135135135,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_superbus",117.875,1,5,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_tannensis",208.875,1,4,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_temminckii",120.045135135135,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilinopus_viridis",119.25,1,2,0,0,0,0,0,0,10,0,0,0
"Ptilinopus_wallacii",118.52,NA,4,0,0,0,0,0,0,10,0,0,0
"Ptilocercus_lowii",42.5,2,1,4,0,0,0,3,0,3,0,0,0
"Ptilocichla_falcata",31.1,NA,1,7,0,0,0,0,0,3,0,0,0
"Ptilocichla_leucogrammica",33,NA,2,10,0,0,0,0,0,0,0,0,0
"Ptilocichla_mindanensis",29.0625,NA,3,10,0,0,0,0,0,0,0,0,0
"Ptilogonys_caudatus",36.19,NA,NA,5,0,0,0,0,0,5,0,0,0
"Ptilogonys_cinereus",33.6,NA,NA,5,0,0,0,0,0,5,0,0,0
"Ptilonorhynchus_violaceus",215.955,2.1,4,4,0,0,0,0,0,3,1,1,1
"Ptilopachus_nahani",294.25,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilopachus_petrosus",192.125,5,4,1,0,0,0,0,0,2,0,3,4
"Ptiloprora_erythropleura",21.185,NA,2,6,0,0,0,0,0,2,2,0,0
"Ptiloprora_guisei",24.94125,NA,2,6,0,0,0,0,0,1,2,1,0
"Ptiloprora_mayri",28.65,NA,1,6,0,0,0,0,0,2,2,0,0
"Ptiloprora_meekiana",18.5,NA,2,7,0,0,0,0,0,0,3,0,0
"Ptiloprora_perstriata",26.6,1,3,6,0,0,0,0,0,2,2,0,0
"Ptiloprora_plumbea",14.2,NA,2,5,0,0,0,0,0,0,5,0,0
"Ptilopsis_granti",228.21,2.5,4,6,2,2,0,0,0,0,0,0,0
"Ptilopsis_leucotis",204,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptiloris_intercedens",142.25,2,NA,4,0,0,0,0,0,6,0,0,0
"Ptiloris_magnificus",155.44,2,NA,4,0,0,0,0,0,6,0,0,0
"Ptiloris_paradiseus",112.245,2,NA,4,0,0,0,0,0,6,0,0,0
"Ptiloris_victoriae",90.76,2,NA,6,0,0,0,0,0,3,1,0,0
"Ptilorrhoa_caerulescens",50.5,NA,1,10,0,0,0,0,0,0,0,0,0
"Ptilorrhoa_castanonota",69.7,NA,2,9,0,1,0,0,0,0,0,0,0
"Ptilorrhoa_leucosticta",49.2125,NA,1,8,0,1,0,0,0,1,0,0,0
"Ptilostomus_afer",128,5,8,4,0,0,0,0,0,3,0,3,0
"Ptychoramphus_aleuticus",184,1,10,7,0,0,3,0,0,0,0,0,0
"Ptyrticus_turdinus",65.775,NA,NA,9,0,1,0,0,0,0,0,0,0
"Pucrasia_macrolopha",1113.985,6,1,2,0,0,0,0,0,3,0,3,2
"Pudu_mephistophiles",9599.97,1,2,0,0,0,0,0,0,1,0,1,8
"Pudu_puda",9642.62,1.125,1,0,0,0,0,0,0,1,0,1,8
"Puffinus_assimilis",226,1,13,6,0,0,4,0,0,0,0,0,0
"Puffinus_auricularis",385.31666665,1,10,5,0,0,5,0,0,0,0,0,0
"Puffinus_bailloni",194,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_bannermani",194,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_bryani",311.262604165625,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_elegans",311.262604165625,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_gavia",229.055,NA,11,5,0,0,5,0,0,0,0,0,0
"Puffinus_heinrothi",306.67,1,3,4,0,0,6,0,0,0,0,0,0
"Puffinus_huttoni",364,1,4,5,0,0,5,0,0,0,0,0,0
"Puffinus_lherminieri",180.88,1,10,6,0,0,4,0,0,0,0,0,0
"Puffinus_mauretanicus",473.5,1,10,4,0,0,5,0,1,0,0,0,0
"Puffinus_nativitatis",355,1,10,5,0,0,5,0,0,0,0,0,0
"Puffinus_newelli",370.9,1,4,5,0,0,5,0,0,0,0,0,0
"Puffinus_opisthomelas",423.25,1,11,0,0,0,10,0,0,0,0,0,0
"Puffinus_persicus",194.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_puffinus",446.13,1,10,2,0,0,7,0,1,0,0,0,0
"Puffinus_subalaris",169,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puffinus_yelkouan",468,1,4,4,0,0,5,0,1,0,0,0,0
"Pulsatrix_koeniswaldiana",481,NA,3,3,6,0,0,1,0,0,0,0,0
"Pulsatrix_melanota",695.5,NA,2,2,7,1,0,0,0,0,0,0,0
"Pulsatrix_perspicillata",922.525,2,8,1,7,2,0,0,0,0,0,0,0
"Puma_concolor",51600.04,2.76,18,0,10,0,0,0,0,0,0,0,0
"Punomys_kofordi",84.8,NA,4,0,0,0,0,0,0,0,0,0,10
"Punomys_lemminus",84.8,1.94,3,0,0,0,0,0,0,0,0,0,10
"Purpureicephalus_spurius",115.8125,5.15,7,1,0,0,0,0,0,1,0,5,3
"Pycnonotus_atriceps",25.6125,NA,NA,2,0,0,0,0,0,8,0,0,0
"Pycnonotus_aurigaster",44.665,3.5,7,2,0,0,0,1,0,2,2,1,2
"Pycnonotus_barbatus",33.283333335,2.5,13,1,0,0,0,1,0,5,1,1,1
"Pycnonotus_bimaculatus",33.46,NA,6,2,0,0,0,0,0,8,0,0,0
"Pycnonotus_blanfordi",33.425,2.4,6,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_brunneus",28.7625,2,6,2,0,0,0,0,0,5,0,3,0
"Pycnonotus_cafer",42.05,2.75,5,2,0,0,0,1,0,2,2,1,2
"Pycnonotus_capensis",38.6,NA,5,1,0,0,0,0,0,5,2,2,0
"Pycnonotus_cyaniventris",22.0625,NA,3,2,0,0,0,0,0,8,0,0,0
"Pycnonotus_erythropthalmos",19.025,2,6,2,0,0,0,0,0,5,0,0,3
"Pycnonotus_eutilotus",35.1,2,NA,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_finlaysoni",26.3,2.8,10,3,0,0,0,0,0,4,0,3,0
"Pycnonotus_flavescens",29.4375,2.4,5,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_goiavier",27.8,2.8,11,1,0,0,0,0,0,5,2,2,0
"Pycnonotus_hualon",37,NA,1,2,0,0,0,0,0,6,0,1,1
"Pycnonotus_jocosus",28.585,2.5,7,2,0,0,0,0,0,2,2,2,2
"Pycnonotus_leucogenys",34.47,3.3,4,4,0,0,0,0,0,2,3,0,1
"Pycnonotus_leucogrammicus",33.46,NA,4,1,0,0,0,0,0,9,0,0,0
"Pycnonotus_leucotis",28.81,3.3,9,2,0,0,0,0,0,4,0,2,2
"Pycnonotus_luteolus",34.9,2,6,2,0,0,0,0,0,7,1,0,0
"Pycnonotus_melanicterus",29.3,NA,9,3,0,0,0,0,0,7,0,0,0
"Pycnonotus_melanoleucos",31,NA,NA,3,0,0,0,0,0,7,0,0,0
"Pycnonotus_nieuwenhuisii",33.46,NA,3,0,0,0,0,0,0,10,0,0,0
"Pycnonotus_nigricans",30.8,NA,4,2,0,0,0,0,0,6,2,0,0
"Pycnonotus_penicillatus",36.5,2,6,0,0,0,0,0,0,10,0,0,0
"Pycnonotus_plumosus",35.1375,2,8,2,0,0,0,0,0,6,0,2,0
"Pycnonotus_priocephalus",33.46,NA,NA,1,0,0,0,0,0,9,0,0,0
"Pycnonotus_simplex",25.025,2,5,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_sinensis",35.15,NA,5,2,0,0,0,0,0,5,0,0,3
"Pycnonotus_squamatus",21.85,NA,2,2,0,0,0,0,0,8,0,0,0
"Pycnonotus_striatus",52.23,NA,2,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_taivanus",26.305,NA,6,0,0,0,0,0,0,5,0,0,5
"Pycnonotus_tympanistrigus",33.46,NA,3,1,0,0,0,0,0,9,0,0,0
"Pycnonotus_urostictus",24.875,3,NA,0,0,0,0,0,0,10,0,0,0
"Pycnonotus_xantholaemus",33.46,2.4,5,5,0,0,0,0,0,5,0,0,0
"Pycnonotus_xanthopygos",37.87,3,8,2,0,0,0,0,0,6,1,1,0
"Pycnonotus_xanthorrhous",27.1125,NA,5,2,0,0,0,0,0,6,0,2,0
"Pycnonotus_zeylanicus",86.375,NA,4,7,0,0,0,0,0,3,0,0,0
"Pycnoptilus_floccosus",30.15,1.7,2,8,0,0,0,0,0,1,0,1,0
"Pycnopygius_cinereus",46.815,NA,3,2,0,0,0,0,0,2,4,0,2
"Pycnopygius_ixoides",27.79,NA,3,2,0,0,0,0,0,5,3,0,0
"Pycnopygius_stictocephalus",38.5,NA,5,3,0,0,0,0,0,3,4,0,0
"Pygarrhichas_albogularis",23.8125,2.4,2,10,0,0,0,0,0,0,0,0,0
"Pygathrix_cinerea",9874.99999999999,1,2,0,0,0,0,0,0,2,0,1,7
"Pygathrix_nemaeus",9411.1,1.005,2,0,0,0,0,0,0,2,0,0,8
"Pygathrix_nigripes",10333.32,1,2,0,0,0,0,0,0,3,0,0,7
"Pygeretmus_platyurus",30.07,5.3775,1,4,0,0,0,0,0,0,0,0,6
"Pygeretmus_pumilio",52.24,3.2625,1,4,0,0,0,0,0,0,0,0,6
"Pygeretmus_zhitkovi",36.414535,5.49,1,4,0,0,0,0,0,0,0,0,6
"Pygiptila_stellaris",24.0875,NA,2,9,0,1,0,0,0,0,0,0,0
"Pygochelidon_cyanoleuca",9.7,NA,5,10,0,0,0,0,0,0,0,0,0
"Pygoderma_bilabiatum",18.5,0.985,2,0,0,0,0,0,0,10,0,0,0
"Pygoscelis_adeliae",4848.835,2,11,7,0,0,3,0,0,0,0,0,0
"Pygoscelis_antarcticus",4125.29,2,10,8,0,0,2,0,0,0,0,0,0
"Pygoscelis_papua",5941.475,2,10,4,0,0,6,0,0,0,0,0,0
"Pyrenestes_minor",19.45,4.5,5,0,0,0,0,0,0,0,0,10,0
"Pyrenestes_ostrinus",22.325,3.8,3,1,0,0,0,0,0,1,0,7,1
"Pyrenestes_sanguineus",19.345,3.5,3,0,0,0,0,0,0,0,0,10,0
"Pyriglena_atra",32,NA,1,10,0,0,0,0,0,0,0,0,0
"Pyriglena_leuconota",32.1875,1.4,3,8,0,2,0,0,0,0,0,0,0
"Pyriglena_leucoptera",29.2375,2,3,9,0,1,0,0,0,0,0,0,0
"Pyrilia_aurantiocephala",141.4,NA,2,0,0,0,0,0,0,6,0,3,1
"Pyrilia_barrabandi",146.6875,NA,2,0,0,0,0,0,0,5,0,5,0
"Pyrilia_caica",132.9675,NA,1,0,0,0,0,0,0,2,0,8,0
"Pyrilia_haematotis",149.7125,NA,2,0,0,0,0,0,0,4,0,3,3
"Pyrilia_pulchra",150,NA,4,0,0,0,0,0,0,10,0,0,0
"Pyrilia_pyrilia",132.5,NA,2,0,0,0,0,0,0,5,0,4,1
"Pyrilia_vulturina",145,NA,2,0,0,0,0,0,0,10,0,0,0
"Pyrocephalus_rubinus",14.2125,2.865,7,10,0,0,0,0,0,0,0,0,0
"Pyroderus_scutatus",357,1,3,4,0,0,0,0,0,6,0,0,0
"Pyrrhocoma_ruficeps",15.45,NA,NA,10,0,0,0,0,0,0,0,0,0
"Pyrrhocorax_graculus",217.25,4.1,4,5,1,1,0,0,0,1,0,2,0
"Pyrrhocorax_pyrrhocorax",262.215,4,7,5,0,0,0,1,1,1,0,2,0
"Pyrrholaemus_brunneus",12.5,3.25,4,5,0,0,0,0,0,0,0,5,0
"Pyrrhomyias_cinnamomeus",9.9,2,3,10,0,0,0,0,0,0,0,0,0
"Pyrrhoplectes_epauletta",19,NA,1,2,0,0,0,0,0,2,0,3,3
"Pyrrhula_aurantiaca",19.665,NA,1,0,0,0,0,0,0,2,0,3,5
"Pyrrhula_erythaca",19.375,NA,2,1,0,0,0,0,0,0,1,3,5
"Pyrrhula_erythrocephala",22.39,NA,2,0,0,0,0,0,0,2,1,6,1
"Pyrrhula_leucogenis",19,NA,1,0,0,0,0,0,0,5,0,0,5
"Pyrrhula_murina",28.5,4.5,3,0,0,0,0,0,0,0,0,10,0
"Pyrrhula_nipalensis",24.575,2,2,0,0,0,0,0,0,2,1,4,3
"Pyrrhula_pyrrhula",24.98,4.5,6,1,0,0,0,0,0,1,0,3,5
"Pyrrhura_albipectus",103.91,NA,1,0,0,0,0,0,0,6,0,2,2
"Pyrrhura_amazonum",63.05,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
