"binomial","Comp.1_mi_1","Comp.1_mi_10","Comp.1_mi_11","Comp.1_mi_12","Comp.1_mi_13","Comp.1_mi_14","Comp.1_mi_15","Comp.1_mi_16","Comp.1_mi_17","Comp.1_mi_18","Comp.1_mi_19","Comp.1_mi_2","Comp.1_mi_20","Comp.1_mi_21","Comp.1_mi_22","Comp.1_mi_23","Comp.1_mi_24","Comp.1_mi_25","Comp.1_mi_3","Comp.1_mi_4","Comp.1_mi_5","Comp.1_mi_6","Comp.1_mi_7","Comp.1_mi_8","Comp.1_mi_9","Comp.2_mi_1","Comp.2_mi_10","Comp.2_mi_11","Comp.2_mi_12","Comp.2_mi_13","Comp.2_mi_14","Comp.2_mi_15","Comp.2_mi_16","Comp.2_mi_17","Comp.2_mi_18","Comp.2_mi_19","Comp.2_mi_2","Comp.2_mi_20","Comp.2_mi_21","Comp.2_mi_22","Comp.2_mi_23","Comp.2_mi_24","Comp.2_mi_25","Comp.2_mi_3","Comp.2_mi_4","Comp.2_mi_5","Comp.2_mi_6","Comp.2_mi_7","Comp.2_mi_8","Comp.2_mi_9","Comp.3_mi_1","Comp.3_mi_10","Comp.3_mi_11","Comp.3_mi_12","Comp.3_mi_13","Comp.3_mi_14","Comp.3_mi_15","Comp.3_mi_16","Comp.3_mi_17","Comp.3_mi_18","Comp.3_mi_19","Comp.3_mi_2","Comp.3_mi_20","Comp.3_mi_21","Comp.3_mi_22","Comp.3_mi_23","Comp.3_mi_24","Comp.3_mi_25","Comp.3_mi_3","Comp.3_mi_4","Comp.3_mi_5","Comp.3_mi_6","Comp.3_mi_7","Comp.3_mi_8","Comp.3_mi_9","Comp.4_mi_1","Comp.4_mi_10","Comp.4_mi_11","Comp.4_mi_12","Comp.4_mi_13","Comp.4_mi_14","Comp.4_mi_15","Comp.4_mi_16","Comp.4_mi_17","Comp.4_mi_18","Comp.4_mi_19","Comp.4_mi_2","Comp.4_mi_20","Comp.4_mi_21","Comp.4_mi_22","Comp.4_mi_23","Comp.4_mi_24","Comp.4_mi_25","Comp.4_mi_3","Comp.4_mi_4","Comp.4_mi_5","Comp.4_mi_6","Comp.4_mi_7","Comp.4_mi_8","Comp.4_mi_9","Comp.1_mean","Comp.2_mean","Comp.3_mean","Comp.4_mean","Comp.5_mean"
"Kerodon rupestris",-0.447602003907221,-0.399947589661233,-0.452599919530526,-0.378146965931948,-0.425874789214833,-0.432359537145796,-0.452626703192644,-0.445871274444768,-0.42316941595904,-0.3453126611797,-0.428101376938911,-0.412382854970768,-0.42968225264643,-0.432652839110542,-0.350051129684878,-0.459771596367323,-0.420914644602655,-0.422239917848037,-0.416956627294591,-0.360384718182831,-0.437523506487505,-0.416315364422952,-0.392392792888653,-0.367318462535686,-0.43456619461932,0.377326212973843,0.382264749669864,0.415092421633898,-0.364922437860252,0.479121357858076,0.404920346045862,0.44043128083954,0.453640642952369,0.395830763354368,0.365670918917766,0.350051184715891,-0.373477009273719,-0.406598632809464,0.497183638325226,0.383623338222304,0.379428355803558,0.391030151421226,0.382813722553191,-0.402132876257055,0.360318023720017,0.918843488244907,0.427691620350024,0.387809804783566,0.381700713456872,0.431754284259765,0.840502656978936,0.87016599556954,0.803994824617857,0.904460570123617,0.771706676545881,0.831610719137254,0.80880118741398,0.809749376366756,0.863601260471557,-0.907926332731121,0.849886815957168,0.854261936244316,0.831601105788384,0.781538227310071,0.903241519270217,0.835848524374028,0.836338012211675,0.846750487779922,0.860778939696333,0.885113020429075,-0.106065628657261,0.858896778471895,0.891167892637059,0.895212163464386,0.817375452762925,0.0347073083623938,0.0532717086150517,0.00612036279869854,0.0495214876582912,0.0531191474681746,0.0417077401854702,0.0280583075165065,0.0376879045272844,-0.0193514526546503,0.0859406619485641,0.0574933299187343,0.0387601929483181,0.0165763523508263,0.0210079373016689,0.0649462274477288,0.0227768972576974,0.0308771023569214,0.0310094012135366,0.0104350914287656,0.0748056452520686,0.0478884174873168,0.0379569760108123,0.0331033479242628,0.0613224646350254,0.0398131900019031,-0.415390605550752,0.298376642556066,0.737544487289378,0.0383822299984548,NA
"Lasiurus blossevillii",0.21032567841859,0.137976903233131,0.254983167769853,0.117843427493516,0.218767329842882,0.208430109731109,0.233780038793809,0.200206819376371,0.222089095849409,0.0440092943828947,0.173068556258248,0.155587689367126,0.217243667183439,0.235212323855136,0.0769820673355183,0.247205047509539,0.189654592904569,0.207008733461297,0.196559010252292,0.0215748685105188,0.214827745619845,0.181906716243901,0.165440091287971,0.0847382748437135,0.224177533755029,-0.626407393293898,-0.569462269082063,-0.624510468759526,0.531599159104994,-0.849974075412331,-0.645040634748255,-0.708503380395945,-0.779183370632672,-0.578338535112475,-0.531272612674117,-0.626815387790904,0.54666609212339,0.577610655943174,-0.838076940011808,-0.577541927606509,-0.686912942638383,-0.650625271511268,-0.607549506399816,0.566455259168585,-0.563060219969362,-1.37872781570674,-0.683954995901906,-0.597938664855245,-0.576690092394756,-0.739027142639469,-1.27699769781444,-1.28735950081383,-1.30166785295844,-1.28345223400551,-1.1110801046255,-1.27009462531599,-1.22103363376724,-1.14804104417726,-1.28056346359016,1.26487818129816,-1.2784199094988,-1.3132311580277,-1.30861827841638,-1.14787009013922,-1.23415336950502,-1.24277960611211,-1.24779725910329,-1.27359468322822,-1.29597251687812,-1.24081648522072,0.106821091683283,-1.17553374834075,-1.24506342571716,-1.2510333366051,-1.20398237916901,-0.292024742473903,-0.32608188527215,-0.276561712731394,-0.338671157611108,-0.356838222399462,-0.324837980251701,-0.299959626583416,-0.28994554899669,-0.273793147469743,-0.361688111997973,-0.318257576622004,-0.298069837709298,-0.296053409269848,-0.319830079577649,-0.356880484694217,-0.284139950603526,-0.30711853615749,-0.326936433134325,-0.295410508859712,-0.302133871856369,-0.336232605092485,-0.327874083983187,-0.342611202211068,-0.336096553180354,-0.332113904648765,0.177583951331188,-0.488691299247892,-1.09069828520194,-0.316806446935513,NA
"Lasiurus ega",-0.907230572855824,-0.948375701954114,-0.892107084201038,-0.977196062346682,-0.88855979995009,-0.915514456786544,-0.891608568743889,-0.890179423849112,-0.916244904603776,-0.982784350177959,-0.923164311677387,-0.951276720974995,-0.928431205844675,-0.880755859766104,-0.951422108902245,-0.853229484507992,-0.889998403863685,-0.919594757938444,-0.946049667409863,-0.970637306901804,-0.896684982131998,-0.915144954967063,-0.939938000787168,-0.963006997359477,-0.888488900663887,-0.793927626210853,-0.736521205898058,-0.767395184614724,0.699830782627552,-0.886065607521,-0.786962869716254,-0.811529129831948,-0.844642112271453,-0.720145733089689,-0.711967018271452,-0.810349203387819,0.715379983399353,0.722600520668105,-0.880693033929333,-0.728000616408403,-0.856987897529571,-0.802778264431624,-0.764461146924247,0.710817665142614,-0.727159837823186,-0.808032592421574,-0.781251610549071,-0.745520772539019,-0.726175140025354,-0.841073799622848,-0.478565617302023,-0.484417370371473,-0.508250531146894,-0.492619930275331,-0.345527234780047,-0.482361587203236,-0.427280388992384,-0.38931564461476,-0.457225341407435,0.47837444248845,-0.491289917506508,-0.520597689631119,-0.514786268782582,-0.337693449427329,-0.44978886703175,-0.432328020003406,-0.450482300753359,-0.480919974931886,-0.496028348748093,-0.48358154318633,-0.395053042101668,-0.403676131100368,-0.439420466391808,-0.471713728108633,-0.417474331540898,0.750357447188841,0.709847380028574,0.756143108548796,0.685117918297716,0.717982316965895,0.736465438530832,0.754243421583932,0.758745355541131,0.741598307579072,0.665545651429992,0.720217314740123,0.713390682089349,0.733219093341886,0.73430096421588,0.675290545975501,0.772716713167505,0.724898086741124,0.720277160828835,0.72174432389955,0.669513351688154,0.744937790108894,0.73516546230613,0.706046899730981,0.685119242451127,0.740217334860774,-0.921104983566633,-0.547320458047194,-0.414880931314035,0.722924052473624,NA
"Lasiurus egregius",-0.872026422351917,-0.91004626802397,-0.877778796198364,-0.975279702114054,-0.843442141684347,-0.945540573507238,-0.872780159324639,-0.843617873578316,-0.902106675865875,-1.04844655837909,-0.880926764827104,-0.937738287481407,-0.922867810796003,-0.91531755685527,-0.959942520870747,-0.791322653135807,-0.885207675201043,-0.892408139216532,-0.946110684793778,-0.927048957158486,-0.853625199661372,-0.866283382361947,-0.903821328610762,-0.997755961480223,-0.947680322022665,-1.15747070628201,-1.14688455373627,-1.14966241854823,0.738678445592725,-1.17696782897672,-0.466951373094941,-1.00305886864231,-1.15738263250648,-1.11753029941445,-0.203774271617795,-1.22068489746367,1.12834091417444,1.11189209559186,-0.614068484983653,-0.66749970787973,-1.19949607943188,-0.838078652716288,-1.1466357309562,1.08704092948933,-1.11975526210044,-0.66088168278018,-1.11594985689663,-1.12757246925061,-0.387456154897929,-0.415157330768151,-0.0802564495881283,-0.0548670794082511,-0.0836937628406993,-0.455162899688092,0.0968199529684127,-0.842003510202286,-0.185142099348608,0.0196640491363012,-0.0453113030134505,0.974251449306126,-0.0504972727475825,-0.106278189425152,-0.107956105598425,-0.749151657196839,-0.512575470614723,-0.0221310704146884,-0.409628859468618,-0.071742187800418,-0.114140925235299,-0.0973283242364209,-0.914589632248226,-0.0191592170972468,-0.0364584194541034,-0.816695976932901,-0.96415022858929,0.682234715593147,0.644788148150365,0.670544172781405,0.678181060217751,0.668609208513568,0.792252943001486,0.718475144364228,0.709988695097455,0.65131716244801,0.725272073052073,0.647553674455942,0.630400107314664,0.645941541751684,0.792353969014561,0.681360648598738,0.717947563790847,0.719310886130815,0.646371361114564,0.63102208478561,0.61587465096731,0.702186464076218,0.687919957173022,0.640664007121563,0.730250938652442,0.806407450533023,-0.908764896620038,-0.601078675123848,-0.225927407589544,0.68948914514802,NA
"Leopardus pardalis",1.07569332093409,1.07360137075397,1.08598263044508,1.07671677204174,1.09309466996642,1.09158167826689,1.08093487122751,1.05965745165358,1.09574085356302,1.05913640824757,1.06827474066822,1.06318930491593,1.08797421403001,1.09488764336459,1.06725658831629,1.08058704423893,1.07107785739894,1.09481927073616,1.0862572481966,1.00574198725787,1.08479462736087,1.08726131017491,1.10026145982586,1.05829273122055,1.09373721362097,0.0263874225187331,0.000950291610452736,0.026518224777531,0.040922603790129,0.0464168715772315,0.0283764899641056,0.0453421760723371,0.0616733455239214,-0.00497017791398652,-0.00504108046614293,0.00135683475642379,0.0264678112458461,0.00528036569835588,0.0547455770241652,0.00442284718673241,0.0804223510132161,0.0366381127575176,0.00584553971176133,0.0230047051626865,-0.0146290505310716,0.182852156826648,0.0524592325948933,0.000989479204036248,-0.0112851934186685,0.0471685465768948,0.184378147028918,0.180966645409933,0.182586940805175,0.197844676595889,0.181530364514208,0.177171686123412,0.195328270728547,0.187110627477239,0.195032641098805,-0.167508211578274,0.183280179160973,0.185089494866806,0.185709210811583,0.192815930989793,0.186528749966453,0.179525211029605,0.182396415741828,0.184810418926459,0.197936799403087,0.178083922591997,-0.0670407072786699,0.181779864937548,0.193540980927705,0.189854362301209,0.186990418649689,-0.5659642086718,-0.54032454314483,-0.594083461105806,-0.544414744873238,-0.569383354674435,-0.574681079003536,-0.579280092001461,-0.548260956458397,-0.602239019196343,-0.493832847154722,-0.543286151582251,-0.54464017988978,-0.586410966075397,-0.588917022233986,-0.507141606349106,-0.57622495641175,-0.552106700086155,-0.580513288596679,-0.587062373001329,-0.450180941396928,-0.570611185559902,-0.563212278811809,-0.572970202941346,-0.510019706322053,-0.57736398814009,1.07746213073706,0.03049261933055,0.162229721649197,-0.556925034147325,NA
"Leopardus tigrinus",-0.196355176849397,-0.172354079100067,-0.197827772254409,-0.16418354289748,-0.175014728178121,-0.184481079117149,-0.196495270718568,-0.195425281514434,-0.180434638718251,-0.14388484587679,-0.187588007829603,-0.185932948569946,-0.189011865773098,-0.178436921475896,-0.140175563041779,-0.191737136716054,-0.17668778749025,-0.178899959548996,-0.184497096563937,-0.16516345288163,-0.185814295370924,-0.173631853488024,-0.160515805400782,-0.156826697029111,-0.180043441021031,0.0835745166303813,0.0880218495558219,0.112241659611461,-0.0746776673684151,0.149196409241178,0.104071472203797,0.128041287903841,0.139439466873241,0.0988219029355097,0.0801510209807971,0.0587506996163779,-0.0802240544308659,-0.106415616662999,0.161015644051959,0.0912648617200008,0.0873683709514995,0.0936564364801347,0.087910715299405,-0.102327909112571,0.0750655123808714,0.520345923097151,0.128225368373589,0.092547524806753,0.0881361804013774,0.119467835019052,0.550657149088149,0.570570735267648,0.521484882459555,0.5913126109643,0.530829757052187,0.543565842745594,0.543393799009588,0.544025739591769,0.567721714305581,-0.592378697887402,0.555569205215183,0.553021701452777,0.53802104773227,0.54320450283075,0.598935410816059,0.555344971079682,0.554435785005665,0.553668499878116,0.560532057222373,0.576497750027341,-0.2013642474282,0.569892060442901,0.590539296936593,0.589028952841948,0.549222712904196,-0.0453987413045914,-0.0330691309318546,-0.0703375755078498,-0.0412260223045351,-0.0366465075009127,-0.0441863895205279,-0.0512409366668557,-0.0354277728523055,-0.0909597636864162,-0.00649298011362499,-0.0299986026064043,-0.0447135335896303,-0.0658159901445214,-0.0609299018816984,-0.0201802111515534,-0.0502488157477594,-0.0470743453083778,-0.0557157243621205,-0.0722991700449851,-0.00356105286031685,-0.0353671785951183,-0.0421000384593333,-0.0539257416372134,-0.0233162793490586,-0.0439972714385211,-0.177656769897029,0.0889467764223739,0.482309329582185,-0.0441691871026434,NA
"Leopardus wiedii",0.348969429062358,0.385509705357683,0.348860763542089,0.406797761150434,0.368866308811623,0.368969673263439,0.345736426752035,0.337848068508293,0.377239579241491,0.418865530010497,0.360063318073512,0.372648841745552,0.371315631783492,0.363922806617194,0.41436136930449,0.334602553350783,0.359812805812607,0.377921724702862,0.381784716068679,0.376895666276408,0.358197789058623,0.376636863056257,0.403532860193281,0.400416820258456,0.36378466858544,0.390377233727544,0.375801569144814,0.412824746444145,-0.34549936086047,0.476744677781206,0.408788407024892,0.439442476597932,0.457833011234261,0.378444996193468,0.360796697062917,0.366572401689762,-0.358220568145999,-0.389855613302524,0.49142401829105,0.373666781335418,0.418810334842157,0.403154785148131,0.383170611408583,-0.380024579563311,0.35555276362391,0.803457022808495,0.42953096500113,0.380538891207634,0.368362179687677,0.438121904539557,0.691491144017581,0.718068095407832,0.664753446821481,0.749863747422747,0.632035642473487,0.685927294756414,0.668093706974151,0.663387578712592,0.700480668630622,-0.746837211199302,0.704576097243294,0.709274972609738,0.687753302409542,0.636232107147816,0.74771642182588,0.680037424418966,0.688042641394225,0.69724290668424,0.709219062252335,0.734881187425933,-0.032005716669953,0.697107430701912,0.72837567292676,0.74297291093193,0.673738035624616,-0.577635652558988,-0.545966370622611,-0.610752051355748,-0.546111304461949,-0.563093606182359,-0.576226872029622,-0.589516618589546,-0.567509922689435,-0.628864851439098,-0.493105944037492,-0.546243444930902,-0.557002885126365,-0.596564955067659,-0.595933241791557,-0.515171335686381,-0.594418054684827,-0.568171001954347,-0.583006675074815,-0.598558138129278,-0.475776531310092,-0.571431112728894,-0.572469787137064,-0.575893922618655,-0.520344129395081,-0.579514438620703,0.372942467223503,0.297592654116895,0.609297142837793,-0.565971313928939,NA
"Lionycteris spurrelli",0.45201427112239,0.471433609274982,0.444361774050195,0.474630250360364,0.475351948791684,0.469299253907858,0.451033903365963,0.443225209523344,0.464028553724621,0.492362189938506,0.456172246005734,0.446655951399983,0.453049362479643,0.470457746213352,0.495474225035752,0.463028100418012,0.461813797114897,0.471261267921691,0.455065625196915,0.438456123195399,0.463778147598156,0.478744864332833,0.4927330352686,0.474387992845659,0.474355491392574,-0.00367230975486593,-0.0223606461603988,0.0157039362003068,0.0410754479603577,0.0910188206390185,0.0153255827329402,0.0403298900527617,0.0718068233035508,-0.0177641002626135,-0.0283147847020306,-0.0228865864573288,0.0345530351899045,0.00297711766473613,0.0924320413469623,-0.0227598401656877,0.021360665678804,0.00699395200739988,-0.00613371261243156,0.00768267440532339,-0.023337880734427,0.550047798822832,0.0486459672405911,-0.0099138015539596,-0.0227762818307374,0.0416611163528026,0.636272912933196,0.668158004735249,0.607948680176954,0.676349035087984,0.635649501449502,0.635700788358138,0.642453289633464,0.625484959675768,0.626813897409744,-0.6885932932947,0.651652396583868,0.64440529875766,0.620692996495114,0.648967970625826,0.701999802949273,0.639849461322415,0.650759569009229,0.637301019839057,0.63161618390023,0.669640109145615,-0.332737678164079,0.634685798861833,0.66699253175506,0.68547192384125,0.650948353336838,-0.890356340929364,-0.860552344337298,-0.925825520715623,-0.868708323221836,-0.874002858974922,-0.890971771777491,-0.898867392380069,-0.863773073737244,-0.942264221226896,-0.804561500291901,-0.863347471863821,-0.876501734316027,-0.917988822837416,-0.908057807478937,-0.816817338956038,-0.895357294514954,-0.873854765737476,-0.902338281599757,-0.922994806664253,-0.776481697022424,-0.873829716678549,-0.874856834589215,-0.892380872842878,-0.827608327535217,-0.887346896197515,0.465326997619164,0.0360677970145524,0.554739340576979,-0.877185840657085,NA
"Lonchophylla dekeyseri",-0.513348586937713,-0.493253412870701,-0.525985389400058,-0.49921700187287,-0.486867760988223,-0.505562722180021,-0.513753858298313,-0.502499091671224,-0.513134699538884,-0.458215218587193,-0.503654925571315,-0.518173052565954,-0.52671822870782,-0.492674170905352,-0.449624416275643,-0.487352146504075,-0.483046949191475,-0.505030191264594,-0.527078015239047,-0.473797666077199,-0.499226514726797,-0.486475524661702,-0.4850206493141,-0.474392097851597,-0.490924371577925,-0.22258198027103,-0.217220949212143,-0.191773252335346,0.219863324051941,-0.129378017483459,-0.198578571948252,-0.165109484721562,-0.141691792484161,-0.200557094299929,-0.221032990205846,-0.248583298341982,0.223015325006743,0.190445027835067,-0.122810838473989,-0.205733386530736,-0.228360016435577,-0.215762244709091,-0.214104613587203,0.190222828716656,-0.219230545526831,0.469670186186905,-0.158083630409608,-0.206567364362085,-0.212109148712529,-0.179690188465638,0.683383181729134,0.707693526004124,0.654893860461398,0.709928412469888,0.701139318127965,0.68019575672135,0.691731956883279,0.681822283769266,0.700972309992622,-0.720031417017804,0.685836991737299,0.68026013265578,0.663138098760623,0.723896452948659,0.73184489131434,0.70400441613466,0.704071952649978,0.685802661322029,0.681559003515985,0.694973822039883,-0.518843760368051,0.700744603162896,0.726431816739567,0.720320660275909,0.705862080312615,0.116372528637071,0.122469769107629,0.0886717210168688,0.105854384046879,0.132010847714697,0.120314380437618,0.116542052696972,0.136537292097918,0.064336383794636,0.14402950660747,0.125579044530057,0.101763913117414,0.0875631011160147,0.104446936619529,0.138459869263831,0.123173901434064,0.113179947820818,0.102067593700551,0.0757711772278999,0.13670430371516,0.141214052263912,0.129059473758297,0.104780060937865,0.12923026813458,0.127320195063226,-0.496601066511192,-0.104229708668787,0.591265320493736,0.115498108194439,NA
"Lonchophylla mordax",-0.0527894568930174,-0.0449779769109363,-0.0618699100240818,-0.0543267002846809,-0.0280447555366864,-0.0433760297508239,-0.0508542348699456,-0.0497230089083713,-0.0525987529630005,-0.0282622003783729,-0.0505945314512099,-0.0704340389688524,-0.0661638962696116,-0.0314755385183389,-0.0172990987680858,-0.0238874827938035,-0.0341014956868297,-0.0445730031966361,-0.0697674250550632,-0.0615287176634125,-0.0397035687449181,-0.0306940716988878,-0.0298693331210229,-0.0409565873718142,-0.0291164272896076,-0.292353391045279,-0.294289187858593,-0.267581035683893,0.299435390543823,-0.215473637453,-0.271459153615298,-0.251138726997699,-0.225134912656461,-0.28175288180879,-0.29442160978035,-0.313795800614318,0.298868017633608,0.271813190604543,-0.216551062836776,-0.288573466505261,-0.287541204298848,-0.283361972639396,-0.285177088568066,0.272280315281095,-0.289515326663832,0.291402875782626,-0.233289172289875,-0.281937839281564,-0.287794881408055,-0.256293477526925,0.513939031197447,0.537171994064432,0.485276956600521,0.535183060282123,0.547862235292677,0.510898761194222,0.535157677229777,0.521779844077512,0.5146659948994,-0.547567711216622,0.519950311212018,0.50705358229716,0.491302474504168,0.57092764014133,0.566575794124818,0.532276140255694,0.533735913077273,0.51207975355786,0.503532574774487,0.525817801349257,-0.494492224309165,0.523175244388408,0.545973633606432,0.546605742793508,0.542082202406323,-0.325934834641409,-0.31442720096364,-0.353904425540471,-0.330255901185,-0.314697897956759,-0.32638467161981,-0.328680718048376,-0.299751431880558,-0.372871849181486,-0.283568470823469,-0.314071981753288,-0.331337458831741,-0.355107760646314,-0.34090952849187,-0.287947531196343,-0.31963925739867,-0.320289430435977,-0.342415320697633,-0.364519712767769,-0.270233002285735,-0.305483022457806,-0.311981419743735,-0.337398051792947,-0.296873677808734,-0.319464055068009,-0.0442795297247204,-0.159345441587463,0.443238577112042,-0.322725944528702,NA
